Description,Genre,IMLink,MovieName,Movie_link,Rating,Year,_id,id
"In the slums of Rio, two kids"" paths diverge as one struggles to become a photographer and the other a kingpin.","[""Crime"",""Drama""]","https://m.media-amazon.com/images/M/MV5BOTMwYjc5ZmItYTFjZC00ZGQ3LTlkNTMtMjZiNTZlMWQzNzI5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",City of God,https://www.imdb.com/title/tt0317248/?ref_=adv_li_tt,8.6,-2002,6421971c32839ec2cd26df16,161
A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.,"[""Crime"",""Drama""]","https://m.media-amazon.com/images/M/MV5BZTJhN2FkYWEtMGI0My00YWM4LWI2MjAtM2UwNjY4MTI2ZTQyXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UX67_CR0,0,67,98_AL_.jpg",American History X,https://www.imdb.com/title/tt0120586/?ref_=adv_li_tt,8.5,-1998,6421971c32839ec2cd26df17,162
"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.","[""Crime"",""Drama""]","https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Scarface,https://www.imdb.com/title/tt0086250/?ref_=adv_li_tt,8.3,-1983,6421971c32839ec2cd26df18,163
"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan 35 years later, where he must once again confront the ghosts and regrets of his old life.","[""Crime"",""Drama""]","https://m.media-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Once Upon a Time in America,https://www.imdb.com/title/tt0087843/?ref_=adv_li_tt,8.3,-1984,6421971c32839ec2cd26df19,164
"Atticus Finch, a widowed lawyer in Depression-era Alabama, defends a black man against an undeserved rape charge, and his children against prejudice.","[""Crime"",""Drama""]","https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",To Kill a Mockingbird,https://www.imdb.com/title/tt0056592/?ref_=adv_li_tt,8.3,-1962,6421971c32839ec2cd26df1a,165
"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.","[""Crime"",""Drama""]","https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Taxi Driver,https://www.imdb.com/title/tt0075314/?ref_=adv_li_tt,8.2,-1976,6421971c32839ec2cd26df1b,166
"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.","[""Crime"",""Drama"",""Fantasy""]","https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_UX67_CR0,0,67,98_AL_.jpg",The Green Mile,https://www.imdb.com/title/tt0120689/?ref_=adv_li_tt,8.6,-1999,6421971c32839ec2cd26df1c,167
"A Los Angeles insurance representative lets an alluring housewife seduce him into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, an insurance investigator.","[""Crime"",""Drama"",""Film-Noir""]","https://m.media-amazon.com/images/M/MV5BOTdlNjgyZGUtOTczYi00MDdhLTljZmMtYTEwZmRiOWFkYjRhXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",Double Indemnity,https://www.imdb.com/title/tt0036775/?ref_=adv_li_tt,8.3,-1944,6421971c32839ec2cd26df1d,168
"Loretta McLaughlin was the reporter who first connected the murders and broke the story of the Boston Strangler. She and Jean Cole challenged the sexism of the early 1960s to report on the city""""s most notorious serial killer.","[""Crime"",""Drama"",""History""]","https://m.media-amazon.com/images/M/MV5BN2FmYmM1ODctNjkzNC00MzcyLTkyOWYtZmZjNjY2ZmU3MmI3XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Boston Strangler,https://www.imdb.com/title/tt2560078/?ref_=adv_li_tt,7.1,-2023,6421971c32839ec2cd26df1e,169
"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.","[""Crime"",""Drama"",""Horror""]","https://m.media-amazon.com/images/M/MV5BZTM2ZGJmNjQtN2UyOS00NjcxLWFjMDktMDE2NzMyNTZlZTBiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",American Psycho,https://www.imdb.com/title/tt0144084/?ref_=adv_li_tt,7.6,-2000,6421971c32839ec2cd26df1f,170
"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.","[""Crime"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Seven,https://www.imdb.com/title/tt0114369/?ref_=adv_li_tt,8.6,-1995,6421971c32839ec2cd26df20,171
"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.","[""Crime"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BYTViNjMyNmUtNDFkNC00ZDRlLThmMDUtZDU2YWE4NGI2ZjVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Usual Suspects,https://www.imdb.com/title/tt0114814/?ref_=adv_li_tt,8.5,-1995,6421971c32839ec2cd26df21,172
A veteran British barrister must defend his client in a murder trial that has surprise after surprise.,"[""Crime"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BNDQwODU5OWYtNDcyNi00MDQ1LThiOGMtZDkwNWJiM2Y3MDg0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Witness for the Prosecution,https://www.imdb.com/title/tt0051201/?ref_=adv_li_tt,8.4,-1957,6421971c32839ec2cd26df22,173
"An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur""""s son is kidnapped by mistake and held for ransom.","[""Crime"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",High and Low,https://www.imdb.com/title/tt0057565/?ref_=adv_li_tt,8.4,-1963,6421971c32839ec2cd26df23,174
"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.","[""Crime"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX140_CR0,0,140,209_AL_.jpg",Seven,https://www.imdb.com/title/tt0114369/?ref_=ttls_li_tt,8.6,-1995,6421971c32839ec2cd26df24,175
"When Keller Dover""s daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.","[""Crime"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Prisoners,https://www.imdb.com/title/tt1392214/?ref_=ttls_li_tt,8.1,-2013,6421971c32839ec2cd26df25,176
"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.","[""Crime"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BYTViNjMyNmUtNDFkNC00ZDRlLThmMDUtZDU2YWE4NGI2ZjVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY209_CR0,0,140,209_AL_.jpg",The Usual Suspects,https://www.imdb.com/title/tt0114814/?ref_=ttls_li_tt,8.5,-1995,6421971c32839ec2cd26df26,177
A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,"[""Crime"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_UY209_CR0,0,140,209_AL_.jpg",Wind River,https://www.imdb.com/title/tt5362988/?ref_=ttls_li_tt,7.7,-2017,6421971c32839ec2cd26df27,178
"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal""s brilliant heist spirals into a hostage situation.","[""Crime"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BYjc4MjA2ZDgtOGY3YS00NDYzLTlmNTEtYWMxMzcwZjgzYWNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Inside Man,https://www.imdb.com/title/tt0454848/?ref_=ttls_li_tt,7.6,-2006,6421971c32839ec2cd26df28,179
Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.,"[""Crime"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMTczNDk4NTQ0OV5BMl5BanBnXkFtZTcwNDAxMDgxNw@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Girl with the Dragon Tattoo,https://www.imdb.com/title/tt1568346/?ref_=ttls_li_tt,7.8,-2011,6421971c32839ec2cd26df29,180
The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,"[""Crime"",""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_UY209_CR0,0,140,209_AL_.jpg",Mystic River,https://www.imdb.com/title/tt0327056/?ref_=ttls_li_tt,7.9,-2003,6421971c32839ec2cd26df2a,181
"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.","[""Crime"",""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX140_CR0,0,140,209_AL_.jpg",Seven,https://www.imdb.com/title/tt0114369/?ref_=ttls_li_tt,8.6,-1995,6421971c32839ec2cd26df2b,182
"When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story.","[""Crime"",""Drama"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BN2U1YzdhYWMtZWUzMi00OWI1LWFkM2ItNWVjM2YxMGQ2MmNhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY209_CR2,0,140,209_AL_.jpg",Nightcrawler,https://www.imdb.com/title/tt2872718/?ref_=ttls_li_tt,7.8,-2014,6421971c32839ec2cd26df2c,183
"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.","[""Crime"",""Drama"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BYTViNjMyNmUtNDFkNC00ZDRlLThmMDUtZDU2YWE4NGI2ZjVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY209_CR0,0,140,209_AL_.jpg",The Usual Suspects,https://www.imdb.com/title/tt0114814/?ref_=ttls_li_tt,8.5,-1995,6421971c32839ec2cd26df2d,184
"Motivations are suspect, and expectations are turned chaos, as a con artist takes on Manhattan billionaires.","[""Crime"",""Drama"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BM2JlN2Q2ZmYtYmU4OS00ZjNlLWE2OTEtOTc2ZDY5NjEwMTM4XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UX67_CR0,0,67,98_AL_.jpg",Sharper,https://www.imdb.com/title/tt12573454/?ref_=adv_li_tt,6.6,-2023,6421971c32839ec2cd26df2e,185
"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.","[""Crime"",""Drama"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Silence of the Lambs,https://www.imdb.com/title/tt0102926/?ref_=adv_li_tt,8.6,-1991,6421971c32839ec2cd26df2f,186
An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,"[""Crime"",""Drama"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_UX67_CR0,0,67,98_AL_.jpg",The Departed,https://www.imdb.com/title/tt0407887/?ref_=adv_li_tt,8.5,-2006,6421971c32839ec2cd26df30,187
A mentally troubled stand-up comedian embarks on a downward spiral that leads to the creation of an iconic villain.,"[""Crime"",""Drama"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BNGVjNWI4ZGUtNzE0MS00YTJmLWE0ZDctN2ZiYTk2YmI3NTYyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Joker,https://www.imdb.com/title/tt7286456/?ref_=adv_li_tt,8.4,-2019,6421971c32839ec2cd26df31,188
Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,"[""Crime"",""Drama"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",No Country for Old Men,https://www.imdb.com/title/tt0477348/?ref_=adv_li_tt,8.2,-2007,6421971c32839ec2cd26df32,189
"James and Em Foster are enjoying an all-inclusive beach vacation in the fictional island of La Tolqa, when a fatal accident exposes the resort""s perverse subculture of hedonistic tourism, reckless violence and surreal horrors.","[""Crime"",""Horror"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BZDQxZTY0ZDItY2Y0Yy00OTIzLTkwYTgtNmNkODhiYTk4MzUwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Infinity Pool,https://www.imdb.com/title/tt10365998/?ref_=adv_li_tt,6.1,-2023,6421971c32839ec2cd26df33,190
"A world-weary detective is hired to investigate the murder of a West Point cadet. Stymied by the cadets"" code of silence, he enlists one of their own to help unravel the case - a young man the world would come to know as Edgar Allan Poe.","[""Crime"",""Horror"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BZDg2YThlMTItYzhhMy00OWE3LTljYTAtYTExMDM5NzRjOGFhXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_UY98_CR5,0,67,98_AL_.jpg",The Pale Blue Eye,https://www.imdb.com/title/tt14138650/?ref_=adv_li_tt,6.6,-2022,6421971c32839ec2cd26df34,191
"Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn""t as helpless as he seems.","[""Crime"",""Horror"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BZGI5ZTU2M2YtZWY4MC00ZDFhLTliYTItZTk1NjdlN2NkMzg2XkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_UX140_CR0,0,140,209_AL_.jpg","Don""""t Breathe",https://www.imdb.com/title/tt4160708/?ref_=ttls_li_tt,7.1,-2016,6421971c32839ec2cd26df35,192
"When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt.","[""Crime"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_UX67_CR0,0,67,98_AL_.jpg",M,https://www.imdb.com/title/tt0022100/?ref_=adv_li_tt,8.3,-1931,6421971c32839ec2cd26df36,193
"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn""t go as planned.","[""Crime"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",A Clockwork Orange,https://www.imdb.com/title/tt0066921/?ref_=adv_li_tt,8.3,-1971,6421971c32839ec2cd26df37,194
"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.","[""Crime"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Reservoir Dogs,https://www.imdb.com/title/tt0105236/?ref_=adv_li_tt,8.3,-1992,6421971c32839ec2cd26df38,195
"A reclusive, morbidly obese English teacher attempts to reconnect with his estranged teenage daughter.","[""""Drama""""]","https://m.media-amazon.com/images/M/MV5BZDQ4Njg4YTctNGZkYi00NWU1LWI4OTYtNmNjOWMyMjI1NWYzXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_UY98_CR1,0,67,98_AL_.jpg",The Whale,https://www.imdb.com/title/tt13833688/?ref_=adv_li_tt,7.8,-2022,6421971c32839ec2cd26df39,196
"Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.","[""""Drama""""]","https://m.media-amazon.com/images/M/MV5BZGM1MzczNmQtMjBmYS00NTRhLWI0MzctNTFkZDc4OGUyODdjXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_UX67_CR0,0,67,98_AL_.jpg",The Fabelmans,https://www.imdb.com/title/tt14208870/?ref_=adv_li_tt,7.6,-2022,6421971c32839ec2cd26df3a,197
"Do nothing. Stay and fight. Or leave. In 2010, the women of an isolated religious community grapple with reconciling a brutal reality with their faith.","[""""Drama""""]","https://m.media-amazon.com/images/M/MV5BYTZmMmQ4OWYtM2JmNC00NzY0LWJhODUtOTRmMWMyOTU4OWQ4XkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_UX67_CR0,0,67,98_AL_.jpg",Women Talking,https://www.imdb.com/title/tt13669038/?ref_=adv_li_tt,7,-2022,6421971c32839ec2cd26df3b,198
"Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories real and imagined fill the gaps between as she tries to reconcile the father she knew with the man she didn""""t...","[""""Drama""""]","https://m.media-amazon.com/images/M/MV5BMTM3OTU0ZGUtNzYwYy00ODU3LWI3YjgtOWZlODliMmRiMWEzXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_UX67_CR0,0,67,98_AL_.jpg",Aftersun,https://www.imdb.com/title/tt19770238/?ref_=adv_li_tt,7.7,-2022,6421971c32839ec2cd26df3c,199
"The true story of a national spiritual awakening in the early 1970""""s and its origins within a community of teenage hippies in Southern California.","[""""Drama""""]","https://m.media-amazon.com/images/M/MV5BZjQ4M2JiMTEtNDhiMi00OWM1LTkwMWEtODdjYTQxNWQyOTFiXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_UX67_CR0,0,67,98_AL_.jpg",Jesus Revolution,https://www.imdb.com/title/tt10098448/?ref_=adv_li_tt,7.7,-2023,6421971c32839ec2cd26df3d,200
"Over the course of several years, two convicts form a friendship, seeking consolation and, eventually, redemption through basic compassion.","[""""Drama""""]","https://m.media-amazon.com/images/M/MV5BNDE3ODcxYzMtY2YzZC00NmNlLWJiNDMtZDViZWM2MzIxZDYwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Shawshank Redemption,https://www.imdb.com/title/tt0111161/?ref_=adv_li_tt,9.3,-1994,6421971c32839ec2cd26df3e,201
"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.","[""Drama"",""Fantasy"",""Romance""]","https://m.media-amazon.com/images/M/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UY209_CR0,0,140,209_AL_.jpg",The Shape of Water,https://www.imdb.com/title/tt5580390/?ref_=ttls_li_tt,7.3,-2017,6421971c32839ec2cd26df3f,202
"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire.","[""Drama"",""Fantasy"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMTQ2NzUxMTAxN15BMl5BanBnXkFtZTcwMzEyMTIwMg@@._V1_UY209_CR0,0,140,209_AL_.jpg",Twilight,https://www.imdb.com/title/tt1099212/?ref_=ttls_li_tt,5.3,-2008,6421971c32839ec2cd26df40,203
"A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.","[""Drama"",""Fantasy"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx._V1_UX140_CR0,0,140,209_AL_.jpg",The Age of Adaline,https://www.imdb.com/title/tt1655441/?ref_=ttls_li_tt,7.2,-2015,6421971c32839ec2cd26df41,204
"Tells the story of Benjamin Button, a man who starts aging backwards with consequences.","[""Drama"",""Fantasy"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMzI4M2I1MTItYjdiYi00YTZhLTg0NDgtZWIzOGU5ZmM3NWZlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR0,0,140,209_AL_.jpg",The Curious Case of Benjamin Button,https://www.imdb.com/title/tt0421715/?ref_=ttls_li_tt,7.8,-2008,6421971c32839ec2cd26df42,205
"A couple travels to Northern Europe to visit a rural hometown""""s fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.","[""Drama"",""Horror"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMzQxNzQzOTQwM15BMl5BanBnXkFtZTgwMDQ2NTcwODM@._V1_UX67_CR0,0,67,98_AL_.jpg",Midsommar,https://www.imdb.com/title/tt8772262/?ref_=adv_li_tt,7.1,-2019,6421971c32839ec2cd26df43,206
A grieving family is haunted by tragic and disturbing occurrences.,"[""Drama"",""Horror"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BOTU5MDg3OGItZWQ1Ny00ZGVmLTg2YTUtMzBkYzQ1YWIwZjlhXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_UX67_CR0,0,67,98_AL_.jpg",Hereditary,https://www.imdb.com/title/tt7784604/?ref_=adv_li_tt,7.3,-2018,6421971c32839ec2cd26df44,207
"A vacationing family discovers that the secluded beach where they""re relaxing for a few hours is somehow causing them to age rapidly, reducing their entire lives into a single day.","[""Drama"",""Horror"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMjJjZGRhM2YtNTU4NC00OWMwLThhYWUtMWUxNDNhMDZlOTNmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Old,https://www.imdb.com/title/tt10954652/?ref_=adv_li_tt,5.8,-2021,6421971c32839ec2cd26df45,208
"Maren, a young woman, learns how to survive on the margins of society.","[""Drama"",""Horror"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMDY0ZjUyYTItZmFlYS00MjI5LTljNmItODliMDkwMmY4ZTVkXkEyXkFqcGdeQXVyMTU0ODA5OTE2._V1_UX67_CR0,0,67,98_AL_.jpg",Bones and All,https://www.imdb.com/title/tt10168670/?ref_=adv_li_tt,6.9,-2022,6421971c32839ec2cd26df46,209
"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.","[""Drama"",""Horror"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",The Shining,https://www.imdb.com/title/tt0081505/?ref_=ttls_li_tt,8.4,-1980,6421971c32839ec2cd26df47,210
"Set in the international world of Western classical music, the film centers on Lydia T�r, widely considered one of the greatest living composer-conductors and the very first female director of a major German orchestra.","[""Drama"",""Music""]","https://m.media-amazon.com/images/M/MV5BM2I0ZDcyYzItMGEyNi00YWVhLTlmNTQtOWVlYjE1ZGVhNWM0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",T�r,https://www.imdb.com/title/tt14444726/?ref_=adv_li_tt,7.5,-2022,6421971c32839ec2cd26df48,211
"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.","[""Drama"",""Mystery"",""Fantasy""]","https://m.media-amazon.com/images/M/MV5BY2VkMzZlZDAtNTkzNS00MDIzLWFmOTctMWQwZjQ1OWJiYzQ1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY209_CR3,0,140,209_AL_.jpg",The Illusionist,https://www.imdb.com/title/tt0443543/?ref_=ttls_li_tt,7.6,-2006,6421971c32839ec2cd26df49,212
"Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister""""s lover of a crime he did not commit.","[""Drama"",""Mystery"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMGRiYjE0YzItMzk3Zi00ZmYwLWJjNDktYTAwYjIwMjIxYzM3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Atonement,https://www.imdb.com/title/tt0783233/?ref_=ttls_li_tt,7.8,-2007,6421971c32839ec2cd26df4a,213
"Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister""""s lover of a crime he did not commit.","[""Drama"",""Mystery"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMGRiYjE0YzItMzk3Zi00ZmYwLWJjNDktYTAwYjIwMjIxYzM3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Atonement,https://www.imdb.com/title/tt0783233/?ref_=ttls_li_tt,7.8,-2007,6421971c32839ec2cd26df4b,214
"After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.","[""Drama"",""Mystery"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_UY209_CR0,0,140,209_AL_.jpg",The Prestige,https://www.imdb.com/title/tt0482571/?ref_=ttls_li_tt,8.5,-2006,6421971c32839ec2cd26df4c,215
A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecrafts appear around the world.,"[""Drama"",""Mystery"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMTExMzU0ODcxNDheQTJeQWpwZ15BbWU4MDE1OTI4MzAy._V1_UX140_CR0,0,140,209_AL_.jpg",Arrival,https://www.imdb.com/title/tt2543164/?ref_=ttls_li_tt,7.9,-2016,6421971c32839ec2cd26df4d,216
